transaction_id,customer_id,product_id,quantity,amount,transaction_date
TXN-011920,CUST-02105,PROD-006,1,299.0,2024-12-19
TXN-011921,CUST-02105,PROD-022,3,3420.0,2025-11-07
TXN-011922,CUST-02106,PROD-003,1,1200.0,2024-08-11
TXN-011923,CUST-02106,PROD-022,1,1200.0,2024-10-12
TXN-011924,CUST-02106,PROD-021,1,1800.0,2025-06-29
TXN-011925,CUST-02106,PROD-028,1,1100.0,2025-10-02
TXN-011926,CUST-02106,PROD-012,1,180.0,2025-10-20
TXN-011927,CUST-02107,PROD-012,1,180.0,2023-11-29
TXN-011928,CUST-02108,PROD-022,1,1200.0,2024-12-17
TXN-011929,CUST-02108,PROD-028,1,1100.0,2025-01-20
TXN-011930,CUST-02109,PROD-002,1,149.0,2024-09-23
TXN-011931,CUST-02109,PROD-028,2,2200.0,2025-01-14
TXN-011932,CUST-02109,PROD-006,2,598.0,2025-07-19
TXN-011933,CUST-02109,PROD-006,1,299.0,2025-11-13
TXN-011934,CUST-02110,PROD-029,1,1600.0,2024-11-27
TXN-011935,CUST-02110,PROD-019,3,2707.5,2025-05-13
TXN-011936,CUST-02111,PROD-004,5,22800.0,2024-12-08
TXN-011937,CUST-02111,PROD-004,2,9600.0,2025-03-07
TXN-011938,CUST-02111,PROD-004,2,9600.0,2025-03-16
TXN-011939,CUST-02111,PROD-015,5,21375.0,2025-06-03
TXN-011940,CUST-02111,PROD-017,5,38000.0,2025-09-12
TXN-011941,CUST-02111,PROD-018,1,5000.0,2025-09-22
TXN-011942,CUST-02111,PROD-017,5,38000.0,2025-11-06
TXN-011943,CUST-02111,PROD-005,5,59375.0,2025-11-09
TXN-011944,CUST-02111,PROD-013,2,5000.0,2025-11-09
TXN-011945,CUST-02111,PROD-002,1,149.0,2025-12-03
TXN-011946,CUST-02111,PROD-013,10,23750.0,2026-01-02
TXN-011947,CUST-02111,PROD-017,2,16000.0,2026-04-12
TXN-011948,CUST-02111,PROD-006,1,299.0,2026-04-14
TXN-011949,CUST-02111,PROD-015,1,4500.0,2026-05-02
TXN-011950,CUST-02111,PROD-020,2,1300.0,2026-06-03
TXN-011951,CUST-02112,PROD-029,1,1600.0,2023-02-28
TXN-011952,CUST-02112,PROD-021,1,1800.0,2023-10-25
TXN-011953,CUST-02112,PROD-001,3,139.65,2026-02-28
TXN-011954,CUST-02113,PROD-005,1,12500.0,2025-04-22
TXN-011955,CUST-02113,PROD-016,5,16625.0,2025-06-03
TXN-011956,CUST-02113,PROD-012,2,360.0,2025-09-17
TXN-011957,CUST-02113,PROD-005,1,12500.0,2025-10-03
TXN-011958,CUST-02113,PROD-013,1,2500.0,2025-12-30
TXN-011959,CUST-02113,PROD-016,5,16625.0,2026-06-30
TXN-011960,CUST-02113,PROD-005,5,59375.0,2026-07-12
TXN-011961,CUST-02114,PROD-012,2,360.0,2025-12-24
TXN-011962,CUST-02115,PROD-019,1,950.0,2026-06-01
TXN-011963,CUST-02115,PROD-029,2,3200.0,2026-06-15
TXN-011964,CUST-02115,PROD-012,1,180.0,2026-06-19
TXN-011965,CUST-02115,PROD-021,1,1800.0,2026-07-01
TXN-011966,CUST-02116,PROD-009,1,250.0,2024-11-12
TXN-011967,CUST-02116,PROD-017,2,16000.0,2024-12-06
TXN-011968,CUST-02116,PROD-004,1,4800.0,2024-12-08
TXN-011969,CUST-02116,PROD-011,1,450.0,2024-12-29
TXN-011970,CUST-02116,PROD-017,1,8000.0,2025-01-11
TXN-011971,CUST-02116,PROD-018,1,5000.0,2025-03-01
TXN-011972,CUST-02116,PROD-028,1,1100.0,2025-04-25
TXN-011973,CUST-02116,PROD-015,1,4500.0,2025-04-30
TXN-011974,CUST-02116,PROD-003,5,5700.0,2025-07-02
TXN-011975,CUST-02116,PROD-018,10,47500.0,2025-11-24
TXN-011976,CUST-02116,PROD-001,1,49.0,2025-12-10
TXN-011977,CUST-02116,PROD-020,1,650.0,2026-02-14
TXN-011978,CUST-02116,PROD-023,1,300.0,2026-03-25
TXN-011979,CUST-02116,PROD-003,1,1200.0,2026-05-25
TXN-011980,CUST-02116,PROD-003,1,1200.0,2026-05-30
TXN-011981,CUST-02117,PROD-028,1,1100.0,2023-04-09
TXN-011982,CUST-02117,PROD-029,1,1600.0,2025-02-02
TXN-011983,CUST-02117,PROD-011,1,450.0,2025-07-03
TXN-011984,CUST-02117,PROD-012,1,180.0,2026-05-29
TXN-011985,CUST-02118,PROD-011,1,450.0,2026-03-27
TXN-011986,CUST-02118,PROD-002,1,149.0,2026-04-24
TXN-011987,CUST-02118,PROD-002,1,149.0,2026-07-15
TXN-011988,CUST-02119,PROD-005,1,12500.0,2023-05-05
TXN-011989,CUST-02119,PROD-028,1,1100.0,2023-07-04
TXN-011990,CUST-02119,PROD-014,1,6000.0,2023-08-01
TXN-011991,CUST-02119,PROD-029,1,1600.0,2023-08-10
TXN-011992,CUST-02119,PROD-011,1,450.0,2023-09-14
TXN-011993,CUST-02119,PROD-005,1,12500.0,2024-03-19
TXN-011994,CUST-02119,PROD-014,1,6000.0,2024-07-05
TXN-011995,CUST-02119,PROD-014,2,12000.0,2024-08-25
TXN-011996,CUST-02119,PROD-013,1,2500.0,2024-11-20
TXN-011997,CUST-02119,PROD-023,1,300.0,2025-01-17
TXN-011998,CUST-02119,PROD-013,1,2500.0,2025-04-18
TXN-011999,CUST-02119,PROD-021,2,3600.0,2025-05-22
TXN-012000,CUST-02119,PROD-021,3,5130.0,2025-06-04
TXN-012001,CUST-02119,PROD-016,5,16625.0,2025-07-30
TXN-012002,CUST-02119,PROD-003,1,1200.0,2025-10-26
TXN-012003,CUST-02119,PROD-012,1,180.0,2025-11-29
TXN-012004,CUST-02120,PROD-012,1,180.0,2024-12-02
TXN-012005,CUST-02121,PROD-021,3,5130.0,2025-05-02
TXN-012006,CUST-02121,PROD-023,1,300.0,2025-08-01
TXN-012007,CUST-02121,PROD-006,1,299.0,2025-10-06
TXN-012008,CUST-02122,PROD-006,1,299.0,2026-05-11
TXN-012009,CUST-02122,PROD-029,1,1600.0,2026-05-15
TXN-012010,CUST-02122,PROD-003,1,1200.0,2026-05-24
TXN-012011,CUST-02122,PROD-022,1,1200.0,2026-06-03
TXN-012012,CUST-02122,PROD-003,2,2400.0,2026-06-30
TXN-012013,CUST-02123,PROD-029,1,1600.0,2025-10-27
TXN-012014,CUST-02124,PROD-008,1,350.0,2023-02-22
TXN-012015,CUST-02124,PROD-028,2,2200.0,2023-08-20
TXN-012016,CUST-02124,PROD-023,1,300.0,2023-09-23
TXN-012017,CUST-02124,PROD-010,1,199.0,2023-09-28
TXN-012018,CUST-02124,PROD-012,3,513.0,2025-03-02
TXN-012019,CUST-02124,PROD-023,2,600.0,2025-09-06
TXN-012020,CUST-02124,PROD-023,1,300.0,2026-01-02
TXN-012021,CUST-02124,PROD-012,3,513.0,2026-06-06
TXN-012022,CUST-02125,PROD-022,1,1200.0,2024-08-11
TXN-012023,CUST-02125,PROD-023,3,855.0,2024-09-06
TXN-012024,CUST-02126,PROD-029,1,1600.0,2025-12-28
TXN-012025,CUST-02126,PROD-012,1,180.0,2026-01-19
TXN-012026,CUST-02126,PROD-020,1,650.0,2026-05-24
TXN-012027,CUST-02127,PROD-007,3,1137.15,2025-12-18
TXN-012028,CUST-02127,PROD-023,3,855.0,2026-01-14
TXN-012029,CUST-02127,PROD-010,2,398.0,2026-02-19
TXN-012030,CUST-02127,PROD-010,1,199.0,2026-06-17
TXN-012031,CUST-02128,PROD-006,1,299.0,2023-10-16
TXN-012032,CUST-02128,PROD-018,1,5000.0,2023-10-19
TXN-012033,CUST-02128,PROD-018,1,5000.0,2024-02-28
TXN-012034,CUST-02128,PROD-006,1,299.0,2024-05-23
TXN-012035,CUST-02128,PROD-019,1,950.0,2025-01-28
TXN-012036,CUST-02128,PROD-022,1,1200.0,2025-11-04
TXN-012037,CUST-02128,PROD-017,1,8000.0,2026-02-02
TXN-012038,CUST-02128,PROD-019,1,950.0,2026-03-04
TXN-012039,CUST-02128,PROD-012,1,180.0,2026-07-08
TXN-012040,CUST-02129,PROD-006,1,299.0,2024-01-13
TXN-012041,CUST-02129,PROD-009,2,500.0,2024-02-05
TXN-012042,CUST-02130,PROD-019,1,950.0,2023-05-04
TXN-012043,CUST-02130,PROD-011,1,450.0,2024-05-09
TXN-012044,CUST-02130,PROD-020,3,1852.5,2024-05-14
TXN-012045,CUST-02130,PROD-019,1,950.0,2025-09-19
TXN-012046,CUST-02130,PROD-023,1,300.0,2025-11-13
TXN-012047,CUST-02131,PROD-017,1,8000.0,2024-09-02
TXN-012048,CUST-02131,PROD-001,1,49.0,2024-12-19
TXN-012049,CUST-02131,PROD-017,1,8000.0,2025-05-21
TXN-012050,CUST-02131,PROD-002,2,298.0,2025-07-08
TXN-012051,CUST-02131,PROD-017,1,8000.0,2025-09-04
TXN-012052,CUST-02131,PROD-023,2,600.0,2025-12-04
TXN-012053,CUST-02131,PROD-003,2,2400.0,2025-12-26
TXN-012054,CUST-02131,PROD-014,1,6000.0,2026-02-13
TXN-012055,CUST-02131,PROD-015,5,21375.0,2026-06-12
TXN-012056,CUST-02131,PROD-015,5,21375.0,2026-06-26
TXN-012057,CUST-02132,PROD-013,5,11875.0,2024-01-27
TXN-012058,CUST-02132,PROD-003,1,1200.0,2024-02-03
TXN-012059,CUST-02132,PROD-003,2,2400.0,2024-04-04
TXN-012060,CUST-02132,PROD-004,2,9600.0,2024-04-22
TXN-012061,CUST-02132,PROD-017,1,8000.0,2024-08-09
TXN-012062,CUST-02132,PROD-013,1,2500.0,2024-08-23
TXN-012063,CUST-02132,PROD-006,1,299.0,2024-12-30
TXN-012064,CUST-02132,PROD-014,1,6000.0,2025-01-18
TXN-012065,CUST-02132,PROD-004,1,4800.0,2025-01-21
TXN-012066,CUST-02132,PROD-005,1,12500.0,2025-03-05
TXN-012067,CUST-02132,PROD-028,2,2200.0,2025-07-13
TXN-012068,CUST-02132,PROD-005,1,12500.0,2025-09-26
TXN-012069,CUST-02132,PROD-020,1,650.0,2025-11-18
TXN-012070,CUST-02132,PROD-008,1,350.0,2025-12-01
TXN-012071,CUST-02132,PROD-004,5,22800.0,2026-01-28
TXN-012072,CUST-02132,PROD-005,1,12500.0,2026-07-06
TXN-012073,CUST-02132,PROD-018,1,5000.0,2026-07-28
TXN-012074,CUST-02133,PROD-020,1,650.0,2026-03-04
TXN-012075,CUST-02133,PROD-021,1,1800.0,2026-03-28
TXN-012076,CUST-02134,PROD-023,1,300.0,2026-01-06
TXN-012077,CUST-02134,PROD-007,1,399.0,2026-03-22
TXN-012078,CUST-02134,PROD-011,1,450.0,2026-05-25
TXN-012079,CUST-02135,PROD-002,1,149.0,2025-05-22
TXN-012080,CUST-02135,PROD-020,1,650.0,2025-06-24
TXN-012081,CUST-02135,PROD-020,1,650.0,2025-10-01
TXN-012082,CUST-02136,PROD-019,1,950.0,2024-02-29
TXN-012083,CUST-02137,PROD-005,2,25000.0,2022-09-26
TXN-012084,CUST-02137,PROD-015,1,4500.0,2022-11-02
TXN-012085,CUST-02137,PROD-006,1,299.0,2022-11-28
TXN-012086,CUST-02137,PROD-028,1,1100.0,2023-03-21
TXN-012087,CUST-02137,PROD-017,2,16000.0,2023-05-08
TXN-012088,CUST-02137,PROD-012,2,360.0,2023-05-27
TXN-012089,CUST-02137,PROD-018,1,5000.0,2023-06-03
TXN-012090,CUST-02137,PROD-020,1,650.0,2024-06-06
TXN-012091,CUST-02137,PROD-022,1,1200.0,2024-06-10
TXN-012092,CUST-02137,PROD-015,1,4500.0,2024-12-28
TXN-012093,CUST-02137,PROD-005,1,12500.0,2025-05-17
TXN-012094,CUST-02137,PROD-021,2,3600.0,2026-01-06
TXN-012095,CUST-02137,PROD-014,5,28500.0,2026-06-14
TXN-012096,CUST-02137,PROD-007,3,1137.15,2026-06-23
TXN-012097,CUST-02138,PROD-011,1,450.0,2023-10-22
TXN-012098,CUST-02138,PROD-009,1,250.0,2024-11-16
TXN-012099,CUST-02138,PROD-023,2,600.0,2025-08-14
TXN-012100,CUST-02138,PROD-012,1,180.0,2025-10-10
TXN-012101,CUST-02139,PROD-005,10,118750.0,2022-10-19
TXN-012102,CUST-02139,PROD-018,1,5000.0,2023-01-16
TXN-012103,CUST-02139,PROD-007,1,399.0,2023-03-21
TXN-012104,CUST-02139,PROD-007,1,399.0,2023-09-13
TXN-012105,CUST-02139,PROD-001,1,49.0,2023-09-21
TXN-012106,CUST-02139,PROD-005,1,12500.0,2024-01-27
TXN-012107,CUST-02139,PROD-007,2,798.0,2024-02-05
TXN-012108,CUST-02139,PROD-003,5,5700.0,2024-03-13
TXN-012109,CUST-02139,PROD-014,1,6000.0,2024-07-07
TXN-012110,CUST-02139,PROD-003,1,1200.0,2024-11-23
TXN-012111,CUST-02139,PROD-003,1,1200.0,2025-04-13
TXN-012112,CUST-02139,PROD-016,2,7000.0,2025-04-28
TXN-012113,CUST-02139,PROD-012,1,180.0,2025-09-08
TXN-012114,CUST-02139,PROD-016,1,3500.0,2025-09-17
TXN-012115,CUST-02139,PROD-002,2,298.0,2025-12-08
TXN-012116,CUST-02139,PROD-017,1,8000.0,2026-03-25
TXN-012117,CUST-02139,PROD-005,1,12500.0,2026-04-23
TXN-012118,CUST-02140,PROD-021,1,1800.0,2025-01-10
TXN-012119,CUST-02141,PROD-019,3,2707.5,2025-12-04
TXN-012120,CUST-02141,PROD-008,2,700.0,2025-12-09
TXN-012121,CUST-02142,PROD-002,2,298.0,2026-06-04
TXN-012122,CUST-02142,PROD-006,1,299.0,2026-06-21
TXN-012123,CUST-02142,PROD-011,1,450.0,2026-06-24
TXN-012124,CUST-02143,PROD-029,1,1600.0,2024-09-25
TXN-012125,CUST-02143,PROD-023,1,300.0,2024-10-27
TXN-012126,CUST-02143,PROD-022,3,3420.0,2025-02-06
TXN-012127,CUST-02144,PROD-002,1,149.0,2025-10-24
TXN-012128,CUST-02144,PROD-022,1,1200.0,2026-01-14
TXN-012129,CUST-02144,PROD-023,1,300.0,2026-05-10
TXN-012130,CUST-02144,PROD-010,2,398.0,2026-05-11
TXN-012131,CUST-02145,PROD-023,1,300.0,2026-03-28
TXN-012132,CUST-02145,PROD-008,3,997.5,2026-04-02
TXN-012133,CUST-02145,PROD-020,1,650.0,2026-04-14
TXN-012134,CUST-02145,PROD-002,1,149.0,2026-05-05
TXN-012135,CUST-02145,PROD-002,1,149.0,2026-05-28
TXN-012136,CUST-02146,PROD-010,1,199.0,2024-05-24
TXN-012137,CUST-02146,PROD-008,2,700.0,2024-10-16
TXN-012138,CUST-02146,PROD-006,1,299.0,2024-11-28
TXN-012139,CUST-02146,PROD-019,1,950.0,2025-03-05
TXN-012140,CUST-02147,PROD-021,2,3600.0,2024-07-03
TXN-012141,CUST-02147,PROD-009,1,250.0,2024-12-03
TXN-012142,CUST-02147,PROD-008,1,350.0,2025-02-15
TXN-012143,CUST-02147,PROD-002,1,149.0,2025-07-19
TXN-012144,CUST-02147,PROD-020,1,650.0,2026-02-07
TXN-012145,CUST-02147,PROD-001,2,98.0,2026-03-30
TXN-012146,CUST-02147,PROD-022,3,3420.0,2026-06-06
TXN-012147,CUST-02148,PROD-020,1,650.0,2026-04-28
TXN-012148,CUST-02148,PROD-002,3,424.65,2026-05-11
TXN-012149,CUST-02148,PROD-021,2,3600.0,2026-05-15
TXN-012150,CUST-02148,PROD-021,1,1800.0,2026-06-05
TXN-012151,CUST-02148,PROD-006,2,598.0,2026-06-17
TXN-012152,CUST-02148,PROD-019,2,1900.0,2026-07-08
TXN-012153,CUST-02148,PROD-029,3,4560.0,2026-07-16
TXN-012154,CUST-02148,PROD-011,1,450.0,2026-07-17
TXN-012155,CUST-02149,PROD-011,3,1282.5,2023-01-06
TXN-012156,CUST-02149,PROD-020,1,650.0,2023-08-24
TXN-012157,CUST-02149,PROD-007,2,798.0,2023-09-05
TXN-012158,CUST-02149,PROD-009,1,250.0,2024-06-29
TXN-012159,CUST-02149,PROD-021,1,1800.0,2025-03-07
TXN-012160,CUST-02149,PROD-011,1,450.0,2025-10-29
TXN-012161,CUST-02149,PROD-011,2,900.0,2026-02-02
TXN-012162,CUST-02149,PROD-003,2,2400.0,2026-06-25
TXN-012163,CUST-02150,PROD-006,3,852.15,2025-09-23
TXN-012164,CUST-02150,PROD-001,1,49.0,2025-10-07
TXN-012165,CUST-02150,PROD-002,1,149.0,2025-11-12
TXN-012166,CUST-02151,PROD-008,2,700.0,2025-12-21
TXN-012167,CUST-02151,PROD-002,1,149.0,2026-01-22
TXN-012168,CUST-02151,PROD-021,1,1800.0,2026-05-30
TXN-012169,CUST-02152,PROD-028,1,1100.0,2022-11-21
TXN-012170,CUST-02152,PROD-016,2,7000.0,2023-07-31
TXN-012171,CUST-02152,PROD-003,1,1200.0,2024-08-07
TXN-012172,CUST-02152,PROD-012,1,180.0,2024-09-11
TXN-012173,CUST-02152,PROD-002,2,298.0,2024-11-29
TXN-012174,CUST-02152,PROD-016,1,3500.0,2025-01-17
TXN-012175,CUST-02152,PROD-005,1,12500.0,2025-04-17
TXN-012176,CUST-02152,PROD-013,1,2500.0,2025-05-17
TXN-012177,CUST-02152,PROD-005,5,59375.0,2025-05-19
TXN-012178,CUST-02152,PROD-006,1,299.0,2025-08-14
TXN-012179,CUST-02152,PROD-015,1,4500.0,2025-09-26
TXN-012180,CUST-02152,PROD-006,3,852.15,2025-11-24
TXN-012181,CUST-02152,PROD-017,2,16000.0,2025-12-05
TXN-012182,CUST-02152,PROD-019,1,950.0,2026-03-20
TXN-012183,CUST-02152,PROD-004,1,4800.0,2026-06-30
TXN-012184,CUST-02152,PROD-016,2,7000.0,2026-07-30
TXN-012185,CUST-02153,PROD-028,1,1100.0,2025-04-06
TXN-012186,CUST-02153,PROD-008,1,350.0,2025-05-12
TXN-012187,CUST-02153,PROD-022,1,1200.0,2025-07-18
TXN-012188,CUST-02154,PROD-001,1,49.0,2026-01-01
TXN-012189,CUST-02154,PROD-019,1,950.0,2026-01-04
TXN-012190,CUST-02155,PROD-018,1,5000.0,2024-09-13
TXN-012191,CUST-02155,PROD-022,1,1200.0,2024-09-16
TXN-012192,CUST-02155,PROD-020,1,650.0,2024-11-17
TXN-012193,CUST-02155,PROD-013,2,5000.0,2024-12-21
TXN-012194,CUST-02155,PROD-004,1,4800.0,2025-04-26
TXN-012195,CUST-02155,PROD-011,1,450.0,2025-04-30
TXN-012196,CUST-02155,PROD-013,1,2500.0,2025-09-05
TXN-012197,CUST-02155,PROD-014,1,6000.0,2025-11-17
TXN-012198,CUST-02155,PROD-005,2,25000.0,2025-12-29
TXN-012199,CUST-02155,PROD-008,1,350.0,2026-02-11
TXN-012200,CUST-02156,PROD-002,1,149.0,2026-01-13
TXN-012201,CUST-02156,PROD-028,1,1100.0,2026-04-01
TXN-012202,CUST-02156,PROD-002,1,149.0,2026-04-05
TXN-012203,CUST-02157,PROD-012,1,180.0,2025-06-17
TXN-012204,CUST-02157,PROD-013,5,11875.0,2025-07-13
TXN-012205,CUST-02157,PROD-003,1,1200.0,2025-07-27
TXN-012206,CUST-02157,PROD-003,1,1200.0,2025-08-08
TXN-012207,CUST-02157,PROD-023,1,300.0,2025-08-23
TXN-012208,CUST-02157,PROD-017,1,8000.0,2025-10-03
TXN-012209,CUST-02157,PROD-005,1,12500.0,2026-01-17
TXN-012210,CUST-02157,PROD-008,1,350.0,2026-01-23
TXN-012211,CUST-02157,PROD-005,2,25000.0,2026-05-10
TXN-012212,CUST-02157,PROD-018,2,10000.0,2026-05-21
TXN-012213,CUST-02158,PROD-023,1,300.0,2025-08-25
TXN-012214,CUST-02158,PROD-011,1,450.0,2025-10-06
TXN-012215,CUST-02158,PROD-019,3,2707.5,2025-11-13
TXN-012216,CUST-02158,PROD-029,1,1600.0,2026-03-07
TXN-012217,CUST-02158,PROD-009,1,250.0,2026-03-09
TXN-012218,CUST-02158,PROD-021,1,1800.0,2026-07-11
TXN-012219,CUST-02159,PROD-028,1,1100.0,2023-11-09
TXN-012220,CUST-02159,PROD-012,2,360.0,2023-12-21
TXN-012221,CUST-02159,PROD-008,1,350.0,2024-01-05
TXN-012222,CUST-02159,PROD-021,1,1800.0,2024-12-31
TXN-012223,CUST-02159,PROD-002,1,149.0,2025-06-12
TXN-012224,CUST-02159,PROD-003,1,1200.0,2025-07-11
TXN-012225,CUST-02159,PROD-028,1,1100.0,2025-11-18
TXN-012226,CUST-02159,PROD-021,1,1800.0,2026-02-16
TXN-012227,CUST-02160,PROD-028,2,2200.0,2024-05-03
TXN-012228,CUST-02160,PROD-029,2,3200.0,2024-06-11
TXN-012229,CUST-02160,PROD-023,1,300.0,2024-08-05
TXN-012230,CUST-02160,PROD-009,1,250.0,2025-05-14
TXN-012231,CUST-02161,PROD-029,1,1600.0,2026-05-16
TXN-012232,CUST-02161,PROD-029,3,4560.0,2026-05-17
TXN-012233,CUST-02161,PROD-002,1,149.0,2026-05-18
TXN-012234,CUST-02162,PROD-006,1,299.0,2025-12-09
TXN-012235,CUST-02162,PROD-006,1,299.0,2026-01-07
TXN-012236,CUST-02162,PROD-003,1,1200.0,2026-02-13
TXN-012237,CUST-02162,PROD-009,1,250.0,2026-03-20
TXN-012238,CUST-02162,PROD-002,1,149.0,2026-07-13
TXN-012239,CUST-02163,PROD-020,1,650.0,2026-01-09
TXN-012240,CUST-02163,PROD-008,3,997.5,2026-01-14
TXN-012241,CUST-02163,PROD-007,1,399.0,2026-02-02
TXN-012242,CUST-02163,PROD-009,3,712.5,2026-02-15
TXN-012243,CUST-02163,PROD-029,1,1600.0,2026-05-02
TXN-012244,CUST-02164,PROD-010,1,199.0,2025-08-11
TXN-012245,CUST-02164,PROD-020,1,650.0,2025-09-07
TXN-012246,CUST-02164,PROD-008,1,350.0,2025-09-28
TXN-012247,CUST-02164,PROD-007,1,399.0,2025-11-09
TXN-012248,CUST-02165,PROD-009,3,712.5,2026-01-14
TXN-012249,CUST-02165,PROD-023,1,300.0,2026-05-31
TXN-012250,CUST-02165,PROD-028,1,1100.0,2026-06-11
TXN-012251,CUST-02166,PROD-019,1,950.0,2025-05-15
TXN-012252,CUST-02166,PROD-002,1,149.0,2025-07-19
TXN-012253,CUST-02167,PROD-011,1,450.0,2025-10-10
TXN-012254,CUST-02167,PROD-012,2,360.0,2026-04-08
TXN-012255,CUST-02167,PROD-029,1,1600.0,2026-05-14
TXN-012256,CUST-02168,PROD-003,2,2400.0,2022-03-07
TXN-012257,CUST-02168,PROD-021,3,5130.0,2022-11-05
TXN-012258,CUST-02168,PROD-010,1,199.0,2023-08-07
TXN-012259,CUST-02168,PROD-005,10,118750.0,2023-10-12
TXN-012260,CUST-02168,PROD-011,1,450.0,2024-03-20
TXN-012261,CUST-02168,PROD-014,1,6000.0,2024-08-28
TXN-012262,CUST-02168,PROD-018,2,10000.0,2024-09-06
TXN-012263,CUST-02168,PROD-016,5,16625.0,2025-01-02
TXN-012264,CUST-02168,PROD-018,2,10000.0,2025-10-26
TXN-012265,CUST-02168,PROD-011,2,900.0,2025-12-06
TXN-012266,CUST-02168,PROD-016,2,7000.0,2026-04-02
TXN-012267,CUST-02169,PROD-002,2,298.0,2025-10-21
TXN-012268,CUST-02169,PROD-011,2,900.0,2025-12-21
TXN-012269,CUST-02169,PROD-006,3,852.15,2026-01-30
TXN-012270,CUST-02169,PROD-008,1,350.0,2026-06-25
TXN-012271,CUST-02169,PROD-022,1,1200.0,2026-07-29
TXN-012272,CUST-02170,PROD-006,2,598.0,2024-02-26
TXN-012273,CUST-02170,PROD-021,3,5130.0,2024-05-04
TXN-012274,CUST-02170,PROD-020,1,650.0,2024-06-15
TXN-012275,CUST-02170,PROD-019,1,950.0,2025-01-27
TXN-012276,CUST-02170,PROD-012,2,360.0,2025-02-17
TXN-012277,CUST-02170,PROD-007,1,399.0,2025-11-06
TXN-012278,CUST-02170,PROD-023,2,600.0,2026-07-08
TXN-012279,CUST-02171,PROD-010,1,199.0,2026-01-01
TXN-012280,CUST-02171,PROD-009,1,250.0,2026-07-12
TXN-012281,CUST-02172,PROD-017,1,8000.0,2025-04-15
TXN-012282,CUST-02172,PROD-003,2,2400.0,2025-06-07
TXN-012283,CUST-02172,PROD-005,5,59375.0,2025-08-21
TXN-012284,CUST-02172,PROD-004,5,22800.0,2025-12-26
TXN-012285,CUST-02172,PROD-014,10,57000.0,2026-05-17
TXN-012286,CUST-02172,PROD-016,1,3500.0,2026-06-26
TXN-012287,CUST-02172,PROD-004,2,9600.0,2026-07-12
TXN-012288,CUST-02172,PROD-016,5,16625.0,2026-08-15
TXN-012289,CUST-02173,PROD-003,2,2400.0,2025-08-03
TXN-012290,CUST-02173,PROD-012,1,180.0,2025-09-09
TXN-012291,CUST-02173,PROD-017,10,76000.0,2025-10-08
TXN-012292,CUST-02173,PROD-021,2,3600.0,2025-10-28
TXN-012293,CUST-02173,PROD-003,2,2400.0,2025-11-06
TXN-012294,CUST-02173,PROD-002,3,424.65,2026-03-19
TXN-012295,CUST-02173,PROD-005,1,12500.0,2026-07-19
TXN-012296,CUST-02173,PROD-022,1,1200.0,2026-07-21
TXN-012297,CUST-02174,PROD-020,2,1300.0,2025-03-22
TXN-012298,CUST-02174,PROD-011,2,900.0,2025-07-20
TXN-012299,CUST-02175,PROD-012,1,180.0,2026-05-05
TXN-012300,CUST-02175,PROD-003,1,1200.0,2026-05-19
TXN-012301,CUST-02175,PROD-002,1,149.0,2026-06-06
TXN-012302,CUST-02175,PROD-011,1,450.0,2026-06-17
TXN-012303,CUST-02175,PROD-009,1,250.0,2026-07-05
TXN-012304,CUST-02175,PROD-028,1,1100.0,2026-07-07
TXN-012305,CUST-02175,PROD-023,2,600.0,2026-07-07
TXN-012306,CUST-02176,PROD-002,1,149.0,2025-04-11
TXN-012307,CUST-02176,PROD-008,3,997.5,2025-05-01
TXN-012308,CUST-02176,PROD-022,1,1200.0,2025-07-10
TXN-012309,CUST-02176,PROD-023,1,300.0,2025-08-11
TXN-012310,CUST-02177,PROD-002,1,149.0,2025-03-01
TXN-012311,CUST-02177,PROD-019,2,1900.0,2025-03-15
TXN-012312,CUST-02177,PROD-001,2,98.0,2026-02-25
TXN-012313,CUST-02178,PROD-009,1,250.0,2026-05-04
TXN-012314,CUST-02178,PROD-019,1,950.0,2026-07-08
TXN-012315,CUST-02179,PROD-022,1,1200.0,2026-05-22
TXN-012316,CUST-02179,PROD-008,2,700.0,2026-06-22
TXN-012317,CUST-02179,PROD-010,1,199.0,2026-07-06
TXN-012318,CUST-02180,PROD-023,2,600.0,2026-06-07
TXN-012319,CUST-02180,PROD-008,1,350.0,2026-06-12
TXN-012320,CUST-02180,PROD-011,1,450.0,2026-08-09
TXN-012321,CUST-02180,PROD-021,2,3600.0,2026-08-10
TXN-012322,CUST-02180,PROD-011,1,450.0,2026-08-23
TXN-012323,CUST-02181,PROD-019,2,1900.0,2024-07-20
TXN-012324,CUST-02181,PROD-021,3,5130.0,2024-08-16
TXN-012325,CUST-02181,PROD-001,1,49.0,2024-10-21
TXN-012326,CUST-02181,PROD-012,2,360.0,2024-12-11
TXN-012327,CUST-02181,PROD-020,1,650.0,2025-03-22
TXN-012328,CUST-02181,PROD-003,2,2400.0,2025-07-30
TXN-012329,CUST-02181,PROD-003,1,1200.0,2025-12-09
TXN-012330,CUST-02181,PROD-002,1,149.0,2026-05-04
TXN-012331,CUST-02182,PROD-021,1,1800.0,2025-07-20
TXN-012332,CUST-02182,PROD-019,1,950.0,2025-09-06
TXN-012333,CUST-02182,PROD-021,1,1800.0,2025-12-03
TXN-012334,CUST-02182,PROD-010,1,199.0,2025-12-21
TXN-012335,CUST-02182,PROD-008,1,350.0,2026-05-31
